audio_file,raw_text,label,session
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M017.wav," Okay.  So I am putting out the pets, getting the car out of the garage.",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M018.wav," Wait a minute, I got it.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M019.wav," It's when we were driving past that Knickerbocker Liquor Locker, you said, let's get some champagne.  I said no, time's a wasting or something like that.",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M021.wav, Sure.  All right.  Okay.,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M022.wav," Listen, do you want to dance?",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M023.wav, Do you want me to go get some champagne?,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M024.wav, Do you want to take off your shoes?,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M026.wav, Do you want to get married again?,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M030.wav," Well welcome to the human race, huh?  Do you think I had some grand fantasy going that four years down the line we would come to this beach and be arguing over fish?  No.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M033.wav, Yes it is.,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M034.wav, Right,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M037.wav," Maybe if you were with someone else, too.",1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M038.wav, I just- I know I don't make you happy.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M040.wav," You know, actually now that you mention it, no I don't.",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M042.wav," We have a great view of the moon from here, though, huh?",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M043.wav, [BREATHING],3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M044.wav, And look what I got here.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M045.wav, It's not champagne.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M046.wav, [BREATHING],2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M047.wav, Do you want to go home?  Are you cold?,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M048.wav," Shh.  If we're very quiet, the fish might come.",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script02_2_M049.wav, Or not.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F000.wav, Is it them?,4,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F001.wav, Freda is the only one who knows we are here.  She wouldn't ring up.,4,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F002.wav, It had to happen sooner or later.  What are we going to do?,4,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F003.wav," Now and always, sweet.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F004.wav, It had to happen sooner or later.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F005.wav, [LAUGHTER] That sent shivers up my spine.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F006.wav, We'll behave exquisitely.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F007.wav, I think I shall do a curtsy.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F008.wav, Hmm.  The pity is that one can't stay happy.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F009.wav, It's true.  I think the whole thing's a cruel joke.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F010.wav, Yes.  Meaning just that.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F011.wav, Don't laugh at me.  I'm being serious.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F012.wav, Who's they?,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F013.wav," you know if I laugh at everything then I must laugh at us, too.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F014.wav," How long with it last, this ludicrous overbearing love of ours?",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F015.wav, Shall we always want to bicker and fight?,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F016.wav," Oh dear, should we like that?",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F017.wav, What happens if one of us dies?  Does the other one still laugh?,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F018.wav," Well that's serious enough, isn't it?",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F019.wav, I think you are talking nonsense.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F020.wav, [LAUGHTER],2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F021.wav," Oh Elliott, worms don't pop.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F022.wav," Aw.  Thank you, darling.  The same applies to you too, except that if you so much as look at another woman I'll kill you.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F023.wav, Which particular one?,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F024.wav," Oh Charles, that was his name.  He did wiggle so beautifully.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F025.wav, I know you did.  You threw him out the window into the Grand Canal.  I'll never forgive you for that.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F026.wav, It went on intermittently for days.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F027.wav," Oh And it burnt my comb, too, and all of those towels in the bathroom.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F028.wav, [LAUGHTER] That was the first time you hit me.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F029.wav," The manager came in, he found us rolling about the floor, biting and scratching like panthers. [LAUGHTER]  How utterly, utterly ridiculous.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F030.wav, [LAUGHTER] And very much sillier.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_F031.wav, Oh.  You knew there was nothing in that.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M000.wav, Good God.,4,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M001.wav, I wonder.,4,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M002.wav, It must be them then.,4,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M003.wav, [BREATHING],4,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M004.wav," We are okay, aren't we darling?",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M005.wav, I don't care then.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M006.wav," Hello?  Hello?  I'm sorry, what's that?",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M007.wav, No.  Wrong number. [LAUGHTER],2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M008.wav, What shall we do if they suddenly walk in on us.[LAUGHTER],2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M009.wav, With perfect poise.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M010.wav," It's strange; things that ought to matter dreadfully, they just don't matter at all when one's happy.  Do they?",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M011.wav," Darling, don't say that.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M013.wav," Well what does it all mean?  That's what I ask myself in my quest for ultimate truth.  Dear God, what does it all mean?",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M014.wav," Oh darling, you mustn't be serious.  It's just what they want.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M015.wav," All of those futile moralists who make life unbearable.  You have to laugh at them, be flippant.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M016.wav," You know, flippancy brings out the acid in their darned, light and sweetness.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M017.wav, Oh of course.  We are figures of fun.  All right.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M018.wav, Who knows?,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M019.wav, Oh no.  That fire will fade along with our passion.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M020.wav, Well it depends on how well we've played.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M021.wav, Yes.  Yes with all of his might.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M022.wav," No, no, no, no. no.  Death is a very laughable thing.  It's a cunning little mystery, it's all done with mirrors.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M023.wav," Oh.  So is everyone, in the long run.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M024.wav," Let's be superficial, and just pity those poor philosophers, huh?  Let's blow trumpets and squeakers and enjoy the party for as long as we can, you know, like small, idiotic school children.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M025.wav, Oh Come and kiss me darling before your body rots and worms pop out of your eye sockets.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M026.wav," Oh See, I don't care what you do, see.  You can paint yourself green and run naked through the Place Vendome and run off with all of the men of the world.  I shan't say a word, just as long as you love me best.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M027.wav, Do you remember that awful scene we had in Venice?,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M028.wav, The one where you put that tiny painted wooden snake in my bed.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M029.wav, [GARBAGE],2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M030.wav, It was a terrible thing.  I hated it.,5,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M031.wav, How long did that row last?,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M032.wav, Uh huh.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M033.wav, But the worst one was in Cannes when your curling irons burnt a hole in my new dressing gown.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M034.wav," That was a rouser, wasn't it?",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M035.wav, I did not hit you very hard.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M036.wav, [LAUGHTER] I'll never forget his face. [LAUGHTER],2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M037.wav, [LAUGHTER] We were very much younger then.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_1_M038.wav, However I believe the real cause of that row was Peter Burden.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F000.wav, And very much sillier.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F001.wav, Oh.  You knew there was nothing in that.,2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F002.wav," Presents?  It was only a trivial, little brooch.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F003.wav," It was not.  I still have it, and I wear it often.  It is very pretty.",2,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F004.wav, I did not.  You worked that whole thing up in your jealous imagination.,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F005.wav," Well, what of it?",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F013.wav, Don't be stupid.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F014.wav, What?,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F015.wav, No.  I am just making myself fascinating for you.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F016.wav, Oh.  It's a woman's duty to allure the man.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F017.wav, No it isn't.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F018.wav, You shut up.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F021.wav, They sting. I don't care.  Do you understand?  I don't care if they bark and they roll about like hoops.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F022.wav," Yes I did, quite a lot.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F023.wav, Mind your own business.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F024.wav," You're quite insufferable, I expect it's because you are drunk.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F025.wav, You've always had a weak head.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F026.wav," On the contrary, a child of two can get violently drunk on only one glass of brandy.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F027.wav, Oh shut up.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F028.wav, Shut up.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F029.wav," Not very funny, darling.  Why don't you have some more brandy.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F030.wav, Why?,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F031.wav, There are no people upstairs; it's a photographer's studio.,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F032.wav, They are away in Tunis.,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F034.wav, Fine if you insist on being boorish and idiotic.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F035.wav," You are far too temperamental, try to control yourself.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F036.wav," I won't.  Let go, let go of me. Listen, listen?  I'm sick and tired of listening to you, you sadistic bully.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F037.wav," Oh shut up.  Let go.  I hate you, I hate you.  Do you hear?  You are a conceited and overbearing and utterly impossible.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F038.wav, This is the end.  Do you hear me?  Finally and forever.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F039.wav, Oh.  Yes I am.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_F040.wav," Yes I am.   Stop it. Stop it.  Let go of me. Oh.  You're a cruel fiend.  I loathe and I hate you. Marry you again?  Never, never, never. I hope you die in torment, you brute beast cad.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M001.wav, However I believe the real cause of that row was Peter Burden.,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M002.wav, I knew nothing of the sort.  You took presents from him.,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M004.wav, You went out of your way to torture me over Peter Burden.,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M007.wav, What about me?,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M010.wav," I'll have a little, I think.",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M011.wav," No particular reason.  Anyhow, they are very small ones.",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M014.wav," Really, Amanda.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M016.wav," you going out somewhere, dear?",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M018.wav," Well as a matter of fact, yes, that's perfectly true.",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M019.wav, Yes it is.,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M020.wav," Oh really.  It's a pity you didn't have any brandy, it would have made you a little less disagreeable.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M021.wav," Snap, snap, snap.  You know you are like a little adder.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M022.wav, Nonsense.  They have a bag of venom behind their fangs and they snap. They snap.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M023.wav, Did you see much of Peter Burden after our divorce?,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M024.wav," And I suppose you let him kiss you a good deal more than, too. Yes.  I suppose you guys had a riotous time, huh?  All out, no restraint at all.  Well, you never really had much anyhow.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M025.wav, I think I am not in the least bit drunk.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M026.wav, I think I mentioned once before that I've had three minute liquor glasses the whole evening long.  A child of two cannot get drunk on that.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M027.wav," That's very interesting Amanda. How about a child of four?  Or a child of six?  Or a child of nine? We can get a good little conversation going on about this, you know, intemperate tots.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M028.wav, [LAUGHTER] That's a very good idea.  I think I will.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M029.wav," Look, you better turn that off. I don't want to wake up the people upstairs.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M030.wav, Well then you'll wake up the people downstairs.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M031.wav, This is no time of year for Tunis.,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M032.wav, I will do no such thing.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M033.wav," Will you turn that off, it's driving me mad.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M034.wav, Turn it off.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M035.wav," Amanda, listen, listen.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M036.wav, Oh.  That's very amusing indeed.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M037.wav," You are a vile, ill-tempered, loose living, wicked little beast and I never want to see you again as long as I live.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M038.wav, You're not going like this.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M039.wav, You're not.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01F_script03_2_M040.wav," Shut up. Shut up. God, I wouldn't marry you again if you came crawling back to me on a bended knee.  You are a vile, ill-tempered, mean little wench and I never want to see you again as long as I live.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F000.wav, Next.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F001.wav, My window is open.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F002.wav, This is... Your last- Your first name is Jones?,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F007.wav," No, I need your ID to give you a second ID.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F008.wav, It's really simple if you have a problem with it... Maybe you should--,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F011.wav, What do you expect me to do?,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F012.wav, Probably.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F019.wav, Don't raise your voice with me.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F020.wav, Don't talk to me like I'm a child.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F021.wav, Do you know how long I've been working here? How long have you lived in California?,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F022.wav," Maybe you never been to the D.M.V. before, maybe you should get back in line.  You know what?  sit in line again and if you get my number ask for different one.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F024.wav, Uh huh.  I didn't come here get in yelling match either.,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_F025.wav, They don't pay me enough to deal people like you.,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_M003.wav," Yes, Jones.",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_M004.wav, Well...,4,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_M010.wav," No, I don't have a passport.",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_M020.wav, Did you even look at the form?  I filled it out all these questions--,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_M021.wav, Did you even look at the form?  I've already answered these question.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_M025.wav, I am not...I'm not getting to back that line.,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_M030.wav, Why?,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_M031.wav," Why, because I'm sick of talking to you.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro01_M032.wav," 'Cause you're obviously not talking to me, you're just yelling at me, berating me and telling me I can't fill out forms right.",0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F000.wav, What's happening?,3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F009.wav, I don't even know what to tell you.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F010.wav, What about the birthday party?,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F011.wav, Me?  I'm not worried about me.,4,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F012.wav, How do you know?,0,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F013.wav, You're going with the same ones?,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F014.wav," Always, I always do.",1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F015.wav, It's not the same though.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F016.wav, We could hide away.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F017.wav, Mm hmm.  We'll build a bunker and never come out.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F018.wav, [LAUGHTER] Mmm.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F019.wav, Don't say that.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F020.wav, I'll send you a letter every single day.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_F021.wav, I love you too.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M000.wav," Hey, Joy come in here.",3,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M001.wav, I have to go back.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M002.wav, I just got a letter I have to go back.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M003.wav, First thing tomorrow morning.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M007.wav," The National Guard is I guess really spread thin and then everyone has to go.  We all have to go back, my whole companies going back.",1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M009.wav," So yeah, we leave tomorrow...",1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M010.wav, ...we're all shipping out.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M011.wav, I just got I feel like I'm in shock actually.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M012.wav, I don't know.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M013.wav, I guess you're just going to have to have it without me.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M014.wav," Hey listen, it's going to be okay though, all right?",1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M015.wav, You're going to be fine.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M016.wav," I'm going to be fine too, okay?",1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M017.wav, I know I have a good... I have a really good group of guys with me.,1,1
/dist_home/suryansh/sharukesh/speech/iemocap_wavs/Ses01M_impro02_M018.wav, We're going to be okay.,1,1
